Station,Location,Elevation,Date,Temp Max,Temp Avg,Temp Min,Precip Total
ILECH44,"Lech, AT",4869,5/9/22,61.9,47.8,39.2,0.16
ILECH44,"Lech, AT",4869,5/10/22,61.9,49.1,34.3,0.16
ILECH44,"Lech, AT",4869,5/11/22,73.9,56,40.1,0
ILECH44,"Lech, AT",4869,5/12/22,65.7,50.7,43.3,0.09
ILECH44,"Lech, AT",4869,5/13/22,59.5,52.8,48.6,0.12
ILECH44,"Lech, AT",4869,5/14/22,63.3,53.4,45,0.07
ILECH44,"Lech, AT",4869,5/15/22,70.2,55.7,39.4,0.01
ILECH44,"Lech, AT",4869,5/16/22,62.4,51.8,46.2,0.7
ILECH44,"Lech, AT",4869,5/17/22,66,54.2,42.4,0.7
ILECH44,"Lech, AT",4869,5/18/22,70.2,56.3,42.4,0
ILECH44,"Lech, AT",4869,5/19/22,72.5,56.6,43.2,0.09
ILECH44,"Lech, AT",4869,5/20/22,79.5,61.6,44.6,0.2
ILECH44,"Lech, AT",4869,5/21/22,69.1,59,52.2,0.54
ILECH44,"Lech, AT",4869,5/22/22,72,60.4,50.9,0.54
ILECH44,"Lech, AT",4869,5/23/22,77,57.5,47.8,0.87
ILECH44,"Lech, AT",4869,5/24/22,51.1,47.6,45.1,1.25
ILECH44,"Lech, AT",4869,5/25/22,53.6,47.1,42.8,0.36
ILECH44,"Lech, AT",4869,5/26/22,61.7,49.9,37.9,0.19
ILECH44,"Lech, AT",4869,5/27/22,68.9,54.2,40.8,0
ILECH44,"Lech, AT",4869,5/28/22,51.4,45.8,40.6,0.16
ILECH44,"Lech, AT",4869,5/29/22,47.5,39.7,35.8,0.16
ILECH44,"Lech, AT",4869,5/30/22,50.4,42.2,36,0.16
ILECH44,"Lech, AT",4869,5/31/22,64.2,48.7,33.4,0.33
ILECH44,"Lech, AT",4869,4/1/22,32.9,28.8,23.7,0.05
ILECH44,"Lech, AT",4869,4/2/22,26.2,23,18.9,0.05
ILECH44,"Lech, AT",4869,4/3/22,31.8,21.5,15.1,0.05
ILECH44,"Lech, AT",4869,4/4/22,40.1,24.7,14.2,0.05
ILECH44,"Lech, AT",4869,4/5/22,43.3,36.5,29.7,0.14
ILECH44,"Lech, AT",4869,4/6/22,51.6,40.3,32.2,0.31
ILECH44,"Lech, AT",4869,4/7/22,48.7,39.3,33.6,0.44
ILECH44,"Lech, AT",4869,4/8/22,48.7,40.7,34.7,0.5
ILECH44,"Lech, AT",4869,4/9/22,40.5,29.1,23.4,0.31
ILECH44,"Lech, AT",4869,4/10/22,36.1,28.8,21.6,0.05
ILECH44,"Lech, AT",4869,4/11/22,55.2,35,18.1,0.01
ILECH44,"Lech, AT",4869,4/12/22,60.4,43.1,27.7,0
ILECH44,"Lech, AT",4869,4/13/22,62.4,45.8,32.2,0
ILECH44,"Lech, AT",4869,4/14/22,61.3,45.9,35.1,0.08
ILECH44,"Lech, AT",4869,4/15/22,54,43.9,36.9,0.08
ILECH44,"Lech, AT",4869,4/16/22,46.2,37.9,30.6,0
ILECH44,"Lech, AT",4869,4/17/22,46.8,35.9,27.3,0
ILECH44,"Lech, AT",4869,4/18/22,50.7,37.6,24.3,0
ILECH44,"Lech, AT",4869,4/19/22,49.5,41.9,29.7,0
ILECH44,"Lech, AT",4869,4/20/22,52.5,40.9,29.7,0
ILECH44,"Lech, AT",4869,4/21/22,53.6,40.4,28.2,0
ILECH44,"Lech, AT",4869,4/22/22,52,39.8,29.5,0
ILECH44,"Lech, AT",4869,4/23/22,57,37.9,30,0
ILECH44,"Lech, AT",4869,4/24/22,52.3,40.7,33.6,0.34
ILECH44,"Lech, AT",4869,4/25/22,50.4,40.3,33.4,0.44
ILECH44,"Lech, AT",4869,4/26/22,39.4,38,37,0.23
ILECH44,"Lech, AT",4869,4/29/22,58.3,50.7,30.7,0.03
ILECH44,"Lech, AT",4869,4/30/22,45.5,39.1,36.9,0.39
ILECH44,"Lech, AT",4869,3/1/22,43.3,18.3,2.5,0
ILECH44,"Lech, AT",4869,3/2/22,48.9,24.9,5.9,0
ILECH44,"Lech, AT",4869,3/3/22,47.1,29.7,15.4,0
ILECH44,"Lech, AT",4869,3/4/22,35.2,22.7,11.5,0
ILECH44,"Lech, AT",4869,3/5/22,33.1,17.8,4.1,0
ILECH44,"Lech, AT",4869,3/6/22,30.7,18.1,3.4,0
ILECH44,"Lech, AT",4869,3/7/22,32.4,19.3,8.6,0
ILECH44,"Lech, AT",4869,3/8/22,39.4,17.6,2.1,0
ILECH44,"Lech, AT",4869,3/9/22,43,23.5,8.1,0
ILECH44,"Lech, AT",4869,3/10/22,46.6,25.4,9.5,0
ILECH44,"Lech, AT",4869,3/11/22,50.9,30.4,13.8,0
ILECH44,"Lech, AT",4869,3/12/22,49.5,32.5,21.2,0
ILECH44,"Lech, AT",4869,3/13/22,50.2,34,19.9,0
ILECH44,"Lech, AT",4869,3/14/22,52.2,37.5,27.3,0
ILECH44,"Lech, AT",4869,3/15/22,41.5,33.4,26.8,0
ILECH44,"Lech, AT",4869,3/16/22,54.7,41,34,0
ILECH44,"Lech, AT",4869,3/17/22,50,39.1,32.7,0.01
ILECH44,"Lech, AT",4869,3/18/22,41,36.5,30.2,0.05
ILECH44,"Lech, AT",4869,3/19/22,44.8,33.6,27,0.01
ILECH44,"Lech, AT",4869,3/20/22,49.1,34.8,25.9,0
ILECH44,"Lech, AT",4869,3/21/22,49.6,33.4,22.1,0
ILECH44,"Lech, AT",4869,3/22/22,51.8,33.1,19.6,0
ILECH44,"Lech, AT",4869,3/23/22,55,34.8,20.1,0
ILECH44,"Lech, AT",4869,3/24/22,56.3,35.6,22.3,0
ILECH44,"Lech, AT",4869,3/25/22,51.3,36.9,24.6,0
ILECH44,"Lech, AT",4869,3/26/22,55.9,37.5,24.8,0
ILECH44,"Lech, AT",4869,3/27/22,55.6,37.2,23.9,0
ILECH44,"Lech, AT",4869,3/28/22,55.8,38.2,24.8,0
ILECH44,"Lech, AT",4869,3/29/22,51.4,42.3,29.5,0
ILECH44,"Lech, AT",4869,3/30/22,45,38.5,33.3,0
ILECH44,"Lech, AT",4869,2/1/22,28.4,24.1,21.9,0
ILECH44,"Lech, AT",4869,2/2/22,32,30.2,28.4,0
ILECH44,"Lech, AT",4869,2/3/22,40.3,32,26.2,0.32
ILECH44,"Lech, AT",4869,2/4/22,43,27.2,18.5,0.33
ILECH44,"Lech, AT",4869,2/5/22,36.1,26.6,12.6,0.04
ILECH44,"Lech, AT",4869,2/6/22,43,26.1,10.8,0.01
ILECH44,"Lech, AT",4869,2/7/22,34.9,20.8,10.9,0.04
ILECH44,"Lech, AT",4869,2/8/22,40.8,21.9,7.9,0.16
ILECH44,"Lech, AT",4869,2/9/22,44.1,24.1,14.4,0.21
ILECH44,"Lech, AT",4869,2/10/22,46.6,25.1,14.2,0.21
ILECH44,"Lech, AT",4869,2/11/22,34,24.2,8.1,0.06
ILECH44,"Lech, AT",4869,2/12/22,33.8,11.7,-3.3,0.01
ILECH44,"Lech, AT",4869,2/13/22,39,16.1,5.4,0
ILECH44,"Lech, AT",4869,2/14/22,45.1,24.1,5.2,0
ILECH44,"Lech, AT",4869,2/15/22,33.1,28.6,19.4,0.03
ILECH44,"Lech, AT",4869,2/16/22,39.9,29.1,12.2,0.58
ILECH44,"Lech, AT",4869,2/17/22,43.9,40,36.1,0.72
ILECH44,"Lech, AT",4869,2/18/22,54.5,40.5,28.6,0.61
ILECH44,"Lech, AT",4869,2/19/22,36.9,29,20.1,0.01
ILECH44,"Lech, AT",4869,2/20/22,40.8,32.8,18.3,0.01
ILECH44,"Lech, AT",4869,2/21/22,38.5,30,24.6,0.01
ILECH44,"Lech, AT",4869,2/22/22,34.3,29.3,25.7,0.01
ILECH44,"Lech, AT",4869,2/23/22,45.7,31.2,19,0.35
ILECH44,"Lech, AT",4869,2/24/22,48.4,31.3,18.3,0.35
ILECH44,"Lech, AT",4869,2/25/22,37.4,26.6,21.9,0.06
ILECH44,"Lech, AT",4869,2/26/22,29.3,19.4,6.8,0.06
ILECH44,"Lech, AT",4869,2/27/22,34,13.3,-0.8,0.03
ILECH44,"Lech, AT",4869,2/28/22,36.7,17.3,2.8,0.02
ILECH44,"Lech, AT",4869,1/1/22,40.8,29.2,25.2,0.01
ILECH44,"Lech, AT",4869,1/2/22,43.2,32.8,23.4,0.01
ILECH44,"Lech, AT",4869,1/3/22,45.9,39.4,36,0.01
ILECH44,"Lech, AT",4869,1/4/22,49.1,40.5,34.9,0.1
ILECH44,"Lech, AT",4869,1/5/22,39,24.7,13.6,0.1
ILECH44,"Lech, AT",4869,1/6/22,28.2,18.5,5.7,0
ILECH44,"Lech, AT",4869,1/7/22,27.7,15.8,1,0
ILECH44,"Lech, AT",4869,1/8/22,27.7,21.7,13.5,0
ILECH44,"Lech, AT",4869,1/9/22,31.1,25,13.5,0
ILECH44,"Lech, AT",4869,1/10/22,25.2,18.9,10.2,0
ILECH44,"Lech, AT",4869,1/11/22,27,16.8,2.3,0.01
ILECH44,"Lech, AT",4869,1/12/22,21.9,6.7,-0.8,0.01
ILECH44,"Lech, AT",4869,1/13/22,29.5,13.4,4.6,0
ILECH44,"Lech, AT",4869,1/14/22,39.6,20.5,13.3,0.02
ILECH44,"Lech, AT",4869,1/15/22,39.4,21.5,14.9,0.04
ILECH44,"Lech, AT",4869,1/16/22,41,24.5,15.3,0.04
ILECH44,"Lech, AT",4869,1/17/22,36.5,27.8,22.6,0.04
ILECH44,"Lech, AT",4869,1/18/22,34.5,18.7,11.1,0.04
ILECH44,"Lech, AT",4869,1/19/22,40.6,19.8,10.2,0.02
ILECH44,"Lech, AT",4869,1/20/22,27.3,24.2,19.6,0.02
ILECH44,"Lech, AT",4869,1/21/22,22.1,18.6,15.8,0
ILECH44,"Lech, AT",4869,1/22/22,30,23.4,16.9,0
ILECH44,"Lech, AT",4869,1/23/22,35.2,18.8,10.8,0.02
ILECH44,"Lech, AT",4869,1/24/22,40.1,19.7,10,0.05
ILECH44,"Lech, AT",4869,1/25/22,42.4,21.7,12.6,0.05
ILECH44,"Lech, AT",4869,1/26/22,43,21.6,14.2,0.04
ILECH44,"Lech, AT",4869,1/27/22,42.1,22.3,12.2,0.01
ILECH44,"Lech, AT",4869,1/28/22,33.6,26.6,22.5,0.01
ILECH44,"Lech, AT",4869,1/29/22,41.7,29.5,18.7,0.01
ILECH44,"Lech, AT",4869,1/30/22,39.4,30.4,16.2,0.01
ILECH44,"Lech, AT",4869,1/31/22,32.4,22.4,13.3,0
ILECH44,"Lech, AT",4869,12/1/21,37.9,32.6,26.8,0
ILECH44,"Lech, AT",4869,12/2/21,34.7,28.7,22.5,0.01
ILECH44,"Lech, AT",4869,12/3/21,23.7,17.9,11.8,0.01
ILECH44,"Lech, AT",4869,12/4/21,35.6,32.1,20.5,0
ILECH44,"Lech, AT",4869,12/5/21,28.8,23.3,13.5,0
ILECH44,"Lech, AT",4869,12/6/21,28.8,19.2,10.8,0
ILECH44,"Lech, AT",4869,12/7/21,28.4,18.1,7.7,0
ILECH44,"Lech, AT",4869,12/8/21,33.3,27.3,15.4,0
ILECH44,"Lech, AT",4869,12/9/21,25.3,23.1,13.5,0
ILECH44,"Lech, AT",4869,12/10/21,27.7,18,2.8,0
ILECH44,"Lech, AT",4869,12/11/21,27.7,25,23.2,0
ILECH44,"Lech, AT",4869,12/12/21,30.9,23.3,12,0
ILECH44,"Lech, AT",4869,12/13/21,41.7,31.9,23.4,0.3
ILECH44,"Lech, AT",4869,12/14/21,36.9,26.5,16.9,0.3
ILECH44,"Lech, AT",4869,12/15/21,38.7,26.1,19.9,0.1
ILECH44,"Lech, AT",4869,12/16/21,35.2,20,14.9,0.1
ILECH44,"Lech, AT",4869,12/17/21,29.7,16,11.3,0
ILECH44,"Lech, AT",4869,12/18/21,30,16.1,10.8,0
ILECH44,"Lech, AT",4869,12/19/21,34,17.8,13.3,0
ILECH44,"Lech, AT",4869,12/20/21,28.8,14,3.7,0
ILECH44,"Lech, AT",4869,12/21/21,22.6,8.7,2.7,0
ILECH44,"Lech, AT",4869,12/22/21,23.9,9.9,4.1,0
ILECH44,"Lech, AT",4869,12/23/21,38.7,22,7.2,0
ILECH44,"Lech, AT",4869,12/24/21,39.4,33.4,26.8,0.01
ILECH44,"Lech, AT",4869,12/25/21,40.3,33.8,29.5,0.03
ILECH44,"Lech, AT",4869,12/26/21,39,33.4,30.7,0.09
ILECH44,"Lech, AT",4869,12/27/21,37,30.1,23.7,0.09
ILECH44,"Lech, AT",4869,12/28/21,37.9,32.9,25.7,0.67
ILECH44,"Lech, AT",4869,12/29/21,41.4,34.4,32.4,1.21
ILECH44,"Lech, AT",4869,12/30/21,42.1,37.5,31.6,1.43
ILECH44,"Lech, AT",4869,11/1/21,46.8,36.7,32.4,0.34
ILECH44,"Lech, AT",4869,11/2/21,41.7,33.5,29.8,0.49
ILECH44,"Lech, AT",4869,11/3/21,41.2,32.1,26.8,0.49
ILECH44,"Lech, AT",4869,11/4/21,34.3,30.7,27.3,0.24
ILECH44,"Lech, AT",4869,11/5/21,38.3,27.6,17.4,0.08
ILECH44,"Lech, AT",4869,11/6/21,18.3,16.7,15.6,0.06
ILECH44,"Lech, AT",4869,11/7/21,43.2,23.4,11.5,0.06
ILECH44,"Lech, AT",4869,11/8/21,40.8,29.3,17.6,0.02
ILECH44,"Lech, AT",4869,11/9/21,43.2,24.7,12.9,0.01
ILECH44,"Lech, AT",4869,11/10/21,47.8,35.2,27,0
ILECH44,"Lech, AT",4869,11/11/21,51.8,34.3,27.9,0.01
ILECH44,"Lech, AT",4869,11/12/21,53.1,33.9,27.1,0.01
ILECH44,"Lech, AT",4869,11/13/21,45.3,33.3,27.5,0.16
ILECH44,"Lech, AT",4869,11/14/21,41.5,34,31.8,0.63
ILECH44,"Lech, AT",4869,11/15/21,38.3,32,27,0.63
ILECH44,"Lech, AT",4869,11/16/21,46,32.2,25.9,0.14
ILECH44,"Lech, AT",4869,11/17/21,43.3,34.3,29.7,0.05
ILECH44,"Lech, AT",4869,11/18/21,41.4,31.2,24.4,0.01
ILECH44,"Lech, AT",4869,11/19/21,47.3,30.6,23,0
ILECH44,"Lech, AT",4869,11/20/21,46.9,29.7,23.9,0.01
ILECH44,"Lech, AT",4869,11/21/21,49.1,33.3,24.4,0.01
ILECH44,"Lech, AT",4869,11/22/21,32.2,30.2,28.6,0
ILECH44,"Lech, AT",4869,11/23/21,38.8,27.6,19.6,0
ILECH44,"Lech, AT",4869,11/24/21,40.5,23.8,16,0.01
ILECH44,"Lech, AT",4869,11/25/21,42.6,30.4,21.6,0.01
ILECH44,"Lech, AT",4869,11/26/21,32,28.3,23.9,0
ILECH44,"Lech, AT",4869,11/27/21,34.5,23.5,17.2,0.03
ILECH44,"Lech, AT",4869,11/28/21,25.2,22.2,20.7,0.03
ILECH44,"Lech, AT",4869,11/29/21,22.3,20,17.8,0
ILECH44,"Lech, AT",4869,11/30/21,33.1,26,18.9,0
ILECH44,"Lech, AT",4869,10/1/21,62.2,46,33.6,0
ILECH44,"Lech, AT",4869,10/2/21,64.9,49.9,39.6,0
ILECH44,"Lech, AT",4869,10/3/21,67.6,57.4,45.3,0
ILECH44,"Lech, AT",4869,10/4/21,54.5,49.1,46.8,0
ILECH44,"Lech, AT",4869,10/5/21,54.1,47.4,43.7,0.39
ILECH44,"Lech, AT",4869,10/6/21,43.9,37.8,35.2,0.52
ILECH44,"Lech, AT",4869,10/7/21,40.6,37.8,35.1,0.38
ILECH44,"Lech, AT",4869,10/8/21,51.8,41.5,35.4,0.08
ILECH44,"Lech, AT",4869,10/9/21,52.7,39.4,31.6,0
ILECH44,"Lech, AT",4869,10/10/21,49.1,39.4,30,0
ILECH44,"Lech, AT",4869,10/11/21,49.1,36.1,24.8,0
ILECH44,"Lech, AT",4869,10/12/21,37.6,33,27.5,0.15
ILECH44,"Lech, AT",4869,10/13/21,39.2,33.9,29.3,0.38
ILECH44,"Lech, AT",4869,10/14/21,47.8,31.7,21.7,0.38
ILECH44,"Lech, AT",4869,10/15/21,54.9,37.3,24.6,0.01
ILECH44,"Lech, AT",4869,10/16/21,53.8,37.4,27,0.01
ILECH44,"Lech, AT",4869,10/17/21,57.2,37.5,26.2,0
ILECH44,"Lech, AT",4869,10/18/21,57.6,39.5,29.1,0
ILECH44,"Lech, AT",4869,10/19/21,58.1,43.6,30.4,0
ILECH44,"Lech, AT",4869,10/20/21,71.1,46.5,35.6,0
ILECH44,"Lech, AT",4869,10/21/21,55,43.3,30.9,0.24
ILECH44,"Lech, AT",4869,10/22/21,48.6,37.2,30.4,0.24
ILECH44,"Lech, AT",4869,10/23/21,46.8,33.4,26.4,0.01
ILECH44,"Lech, AT",4869,10/24/21,58.3,34.8,22.3,0.01
ILECH44,"Lech, AT",4869,10/25/21,50,36.5,27.7,0
ILECH44,"Lech, AT",4869,10/26/21,46.6,35.4,27.9,0
ILECH44,"Lech, AT",4869,10/27/21,54.7,34.5,25,0.01
ILECH44,"Lech, AT",4869,10/28/21,57.6,35.2,24.1,0.01
ILECH44,"Lech, AT",4869,10/29/21,61.5,39.7,27.9,0
ILECH44,"Lech, AT",4869,10/30/21,57.6,45.3,31.3,0.01
ILECH44,"Lech, AT",4869,10/31/21,63.5,44.9,31.6,0.01
ILECH44,"Lech, AT",4869,9/1/21,61,49.8,42.4,0.14
ILECH44,"Lech, AT",4869,9/2/21,67.1,53.2,39.7,0
ILECH44,"Lech, AT",4869,9/3/21,66.6,51.9,40.6,0
ILECH44,"Lech, AT",4869,9/4/21,65.5,53.3,42.8,0
ILECH44,"Lech, AT",4869,9/5/21,66.4,51.7,39,0
ILECH44,"Lech, AT",4869,9/6/21,67.5,52.8,41.7,0
ILECH44,"Lech, AT",4869,9/7/21,67.1,52.3,39.7,0
ILECH44,"Lech, AT",4869,9/8/21,73.2,54.7,40.5,0
ILECH44,"Lech, AT",4869,9/9/21,67.6,54,43.2,0
ILECH44,"Lech, AT",4869,9/10/21,66.4,53.5,42.1,0.3
ILECH44,"Lech, AT",4869,9/11/21,62.4,53.9,46.8,0.3
ILECH44,"Lech, AT",4869,9/12/21,67.6,53,41.4,0.09
ILECH44,"Lech, AT",4869,9/13/21,67.3,53.7,41.7,0
ILECH44,"Lech, AT",4869,9/14/21,72.3,56.2,42.8,0
ILECH44,"Lech, AT",4869,9/15/21,68.9,57.1,49.3,0.12
ILECH44,"Lech, AT",4869,9/16/21,60.8,54.5,52,0.51
ILECH44,"Lech, AT",4869,9/17/21,59.9,51.6,45.3,0.61
ILECH44,"Lech, AT",4869,9/18/21,62.1,49,37.4,0.05
ILECH44,"Lech, AT",4869,9/19/21,54.9,43.3,37.6,0.65
ILECH44,"Lech, AT",4869,9/20/21,52.3,45.6,41,0.66
ILECH44,"Lech, AT",4869,9/21/21,55.4,45.6,40.3,0.05
ILECH44,"Lech, AT",4869,9/22/21,56.5,45.4,35.4,0
ILECH44,"Lech, AT",4869,9/23/21,70.2,48.2,32,0
ILECH44,"Lech, AT",4869,9/24/21,65.5,48.7,36.7,0
ILECH44,"Lech, AT",4869,9/25/21,74.1,50.8,36,0
ILECH44,"Lech, AT",4869,9/26/21,64.4,54.2,44.1,0.34
ILECH44,"Lech, AT",4869,9/27/21,62.2,52,42.4,0.34
ILECH44,"Lech, AT",4869,9/28/21,59.7,52.4,47.3,0
ILECH44,"Lech, AT",4869,9/29/21,54.1,48.2,40.6,0.45
ILECH44,"Lech, AT",4869,8/1/21,53.1,48.9,46.2,0.91
ILECH44,"Lech, AT",4869,8/2/21,58.1,50.8,44.4,0.77
ILECH44,"Lech, AT",4869,8/3/21,61.9,50.4,43.3,0.31
ILECH44,"Lech, AT",4869,8/4/21,53.2,48.7,45.9,0.96
ILECH44,"Lech, AT",4869,8/5/21,60.3,50.8,46.6,0.99
ILECH44,"Lech, AT",4869,8/6/21,63.5,53.4,43.7,0.54
ILECH44,"Lech, AT",4869,8/7/21,69.8,54.6,48.2,0.9
ILECH44,"Lech, AT",4869,8/8/21,54.1,49.4,47.3,1.15
ILECH44,"Lech, AT",4869,8/9/21,64.4,53.7,45.7,0.24
ILECH44,"Lech, AT",4869,8/10/21,70,57,43.2,0.03
ILECH44,"Lech, AT",4869,8/11/21,74.3,60.3,46.6,0.01
ILECH44,"Lech, AT",4869,8/12/21,80.8,63.1,47.3,0
ILECH44,"Lech, AT",4869,8/13/21,79.9,65.3,52.7,0
ILECH44,"Lech, AT",4869,8/14/21,81.7,66.1,52.3,0
ILECH44,"Lech, AT",4869,8/15/21,83.1,64.6,51.6,0.07
ILECH44,"Lech, AT",4869,8/16/21,61.9,53.8,44.6,2
ILECH44,"Lech, AT",4869,8/17/21,60.1,50.4,44.1,2.04
ILECH44,"Lech, AT",4869,8/18/21,62.2,51.4,45.5,0.24
ILECH44,"Lech, AT",4869,8/19/21,64.2,53.1,41,0.06
ILECH44,"Lech, AT",4869,8/20/21,68.9,57.8,48.9,0
ILECH44,"Lech, AT",4869,8/21/21,72,57.8,44.4,0
ILECH44,"Lech, AT",4869,8/22/21,64,54.9,48.4,1.07
ILECH44,"Lech, AT",4869,8/23/21,57.4,50.9,46.2,1.13
ILECH44,"Lech, AT",4869,8/24/21,56.1,49.8,45.5,0.02
ILECH44,"Lech, AT",4869,8/25/21,61.5,51.3,42.1,0.01
ILECH44,"Lech, AT",4869,8/26/21,62.4,50.5,40.6,0.45
ILECH44,"Lech, AT",4869,8/27/21,53.4,45.9,42.8,0.51
ILECH44,"Lech, AT",4869,8/28/21,46.8,43.4,40.5,0.46
ILECH44,"Lech, AT",4869,8/29/21,47.3,43.5,40.6,1.4
ILECH44,"Lech, AT",4869,8/30/21,50,45.4,41,1.49
ILECH44,"Lech, AT",4869,8/31/21,54.7,47.2,44.1,1.41
ILECH44,"Lech, AT",4869,7/1/21,54,47.5,42.6,0.87
ILECH44,"Lech, AT",4869,7/2/21,66.2,54.8,46.2,0.52
ILECH44,"Lech, AT",4869,7/3/21,72,54.5,42.1,0.22
ILECH44,"Lech, AT",4869,7/4/21,64.9,53.8,48,0.95
ILECH44,"Lech, AT",4869,7/5/21,61.2,53.4,45.3,0.96
ILECH44,"Lech, AT",4869,7/6/21,79.9,57.8,42.1,0.24
ILECH44,"Lech, AT",4869,7/7/21,60.6,54.1,50,0.25
ILECH44,"Lech, AT",4869,7/8/21,57.7,52.8,48,1.6
ILECH44,"Lech, AT",4869,7/9/21,59.7,50,43.9,1.63
ILECH44,"Lech, AT",4869,7/10/21,69.6,54.9,39,0.5
ILECH44,"Lech, AT",4869,7/11/21,62.6,53.5,46,0.26
ILECH44,"Lech, AT",4869,7/12/21,81.1,60.6,41.5,0.09
ILECH44,"Lech, AT",4869,7/13/21,59,52.8,46.9,0.33
ILECH44,"Lech, AT",4869,7/14/21,55.2,48.7,45.9,0.53
ILECH44,"Lech, AT",4869,7/15/21,58.3,49.3,45.3,1.3
ILECH44,"Lech, AT",4869,7/16/21,59.5,51.8,46.6,1.36
ILECH44,"Lech, AT",4869,7/17/21,57.6,53.6,50.7,2.41
ILECH44,"Lech, AT",4869,7/18/21,57.2,55,52.9,2.7
ILECH44,"Lech, AT",4869,7/19/21,68.7,56.6,46.6,1.4
ILECH44,"Lech, AT",4869,7/20/21,67.8,57.2,44.4,0.01
ILECH44,"Lech, AT",4869,7/21/21,70.2,57.9,43.5,0.01
ILECH44,"Lech, AT",4869,7/22/21,69.4,58.5,45.7,0
ILECH44,"Lech, AT",4869,7/23/21,77,61,46.4,0
ILECH44,"Lech, AT",4869,7/24/21,74.1,60.7,51.6,0.13
ILECH44,"Lech, AT",4869,7/25/21,66.9,56.9,51.6,0.13
ILECH44,"Lech, AT",4869,7/26/21,74.1,57.2,50.9,0.38
ILECH44,"Lech, AT",4869,7/27/21,69.4,55.7,45.9,0.38
ILECH44,"Lech, AT",4869,7/28/21,57.4,54.8,50.9,1.09
ILECH44,"Lech, AT",4869,7/29/21,69.3,56.7,43.5,1.09
ILECH44,"Lech, AT",4869,7/30/21,72.7,60.3,52.5,0.36
ILECH44,"Lech, AT",4869,7/31/21,63,55.3,52.5,0.47
ILECH44,"Lech, AT",4869,6/1/21,64.8,49.1,33.3,0
ILECH44,"Lech, AT",4869,6/2/21,62.8,44.2,37.2,0
ILECH44,"Lech, AT",4869,6/3/21,67.6,55.3,39.2,0
ILECH44,"Lech, AT",4869,6/4/21,64.9,51.7,43.3,0
ILECH44,"Lech, AT",4869,6/5/21,62.2,51.9,46.2,0
ILECH44,"Lech, AT",4869,6/6/21,53.4,48.2,44.4,0.59
ILECH44,"Lech, AT",4869,6/7/21,60.6,52,45.5,0.59
ILECH44,"Lech, AT",4869,6/8/21,60.4,51.5,43,0.2
ILECH44,"Lech, AT",4869,6/9/21,63.7,51.5,43.2,0.57
ILECH44,"Lech, AT",4869,6/10/21,65.5,51.4,39.2,0.57
ILECH44,"Lech, AT",4869,6/11/21,64.2,53.2,41,0.43
ILECH44,"Lech, AT",4869,6/12/21,68,56.3,40.6,0.01
ILECH44,"Lech, AT",4869,6/13/21,65.8,57.9,46.8,0.02
ILECH44,"Lech, AT",4869,6/14/21,73,57.3,38.8,0
ILECH44,"Lech, AT",4869,6/15/21,73.9,58.8,41,0
ILECH44,"Lech, AT",4869,6/16/21,77,60.7,44.6,0
ILECH44,"Lech, AT",4869,6/17/21,77.9,62.3,47.1,0
ILECH44,"Lech, AT",4869,6/18/21,80.6,65,50,0.2
ILECH44,"Lech, AT",4869,6/19/21,79.2,65.8,52.2,0.2
ILECH44,"Lech, AT",4869,6/20/21,80.1,62,51.1,0.25
ILECH44,"Lech, AT",4869,6/21/21,71.6,61.2,53.1,0.27
ILECH44,"Lech, AT",4869,6/22/21,71.8,57.3,48.7,0.27
ILECH44,"Lech, AT",4869,6/23/21,67.3,57.8,50.5,0.26
ILECH44,"Lech, AT",4869,6/24/21,65.5,54.5,46.8,0.44
ILECH44,"Lech, AT",4869,6/25/21,59.4,52.3,47.1,0.53
ILECH44,"Lech, AT",4869,6/26/21,70.3,56.5,45.7,0.04
ILECH44,"Lech, AT",4869,6/27/21,72.9,59.7,44.6,0.04
ILECH44,"Lech, AT",4869,6/28/21,78.8,63.4,47.1,0
ILECH44,"Lech, AT",4869,6/29/21,71.1,56.3,49.5,0.37
ILECH44,"Lech, AT",4869,5/1/21,49.6,39.8,33.1,0.03
ILECH44,"Lech, AT",4869,5/2/21,37.6,33.4,31.3,0.03
ILECH44,"Lech, AT",4869,5/3/21,48.7,36.5,27.1,0
ILECH44,"Lech, AT",4869,5/4/21,55,42.6,28.4,0
ILECH44,"Lech, AT",4869,5/5/21,43.9,38.1,32.4,0.01
ILECH44,"Lech, AT",4869,5/6/21,41,36.2,31.5,0.02
ILECH44,"Lech, AT",4869,5/7/21,43.9,35.8,28.6,0
ILECH44,"Lech, AT",4869,5/8/21,60.3,42.6,26.4,0
ILECH44,"Lech, AT",4869,5/9/21,71.2,51.6,31.1,0
ILECH44,"Lech, AT",4869,5/10/21,66.7,57.6,45.3,0
ILECH44,"Lech, AT",4869,5/20/21,49.3,38.4,32.7,0.58
ILECH44,"Lech, AT",4869,5/21/21,54.3,39.8,34.7,0.23
ILECH44,"Lech, AT",4869,5/22/21,55.2,41.9,32.9,0.47
ILECH44,"Lech, AT",4869,5/23/21,42.3,36.2,32.9,0.57
ILECH44,"Lech, AT",4869,5/24/21,52.5,44.2,33.4,0.23
ILECH44,"Lech, AT",4869,5/25/21,49.5,39.4,33.3,0.28
ILECH44,"Lech, AT",4869,5/26/21,33.3,30.8,29.1,0.18
ILECH44,"Lech, AT",4869,5/27/21,49.1,41.6,37,0.22
ILECH44,"Lech, AT",4869,5/28/21,60.8,45.4,30.6,0.22
